gene_name,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
MBTD1,18.2807,19.3718,9.8394,17.0983,9.1796,12.7442,25.6462,15.9106,12.9991,12.0088,35.6015,20.8003,12.2767,11.9447,12.1632,11.8292,0.9822,9.5882,12.8929,5.3447
UTP18,67.3665,66.1965,49.1638,58.0935,44.1641,59.5244,49.9336,57.0799,37.4257,56.1273,54.4097,53.2513,71.9957,41.1131,69.7976,62.9655,3.2054,78.3748,66.3964,31.5352
TTC19,90.1796,36.9889,23.7488,43.3216,28.5162,43.7448,49.3365,37.738,41.8807,20.3312,55.7012,27.3146,43.1156,30.5831,24.8961,56.4962,2.8109,39.4427,47.5809,23.9809
SYT7,15.2108,8.8976,2.003,25.8945,3.1981,5.4299,40.3936,138.208,14.6517,48.9982,87.0694,25.0919,76.901,10.8167,26.1237,3.6529,1.3156,52.0861,14.6147,14.7387
LARS2,14.9141,6.7947,4.9452,6.2158,4.8142,5.9703,12.9915,7.4013,4.7266,10.7915,10.0932,4.5258,20.5815,5.7065,11.2298,8.8939,1.7019,3.746,7.7574,8.0704
PIK3C2A,56.0694,18.218,14.254,31.8265,17.4515,35.2151,42.2944,63.2471,20.8272,21.8143,47.5867,19.3277,25.0179,29.3415,27.4082,25.9211,4.3122,11.1426,36.1401,63.1966
ANLN,8.2599,40.3473,47.8313,3.9767,2.2624,2.4777,16.634,13.6339,2.8789,103.0308,16.6878,32.6428,54.0909,11.6448,43.4333,11.7926,0.0995,20.9485,1.7949,0.939
WIZ,23.3465,34.0416,14.0288,18.6133,13.5675,14.8037,25.3789,13.744,17.471,35.7628,38.8167,16.8837,32.7057,24.7048,35.9585,21.9297,4.2955,16.3432,17.0176,14.6006
RABGAP1,45.0766,31.4433,19.9612,56.5712,25.6875,49.6608,74.0792,46.9323,31.9339,17.3864,73.5083,34.2171,30.9747,31.2436,45.7012,23.3144,6.0109,12.9078,55.9021,30.5982
PPP5C,26.8646,28.4362,23.911,42.8598,26.1896,24.2683,24.9429,28.3675,31.4891,35.6606,30.9351,26.7198,35.0601,19.5748,32.032,29.4994,4.1899,30.1473,29.2126,25.896
CEP68,24.1839,13.1901,2.9347,20.2647,5.9233,14.6043,17.0992,29.9168,8.2402,6.3103,25.119,12.3242,13.6103,16.7724,5.0304,11.7259,1.5734,7.4546,15.5092,14.8277
MAP4K3,43.8987,23.489,13.4929,28.5067,16.1538,28.5883,62.8976,34.4243,19.9321,17.2988,32.7056,22.0437,20.7673,18.2119,23.5762,18.4141,3.4354,13.6864,31.4731,51.2711
ZBTB32,1.1359,2.0819,1.0323,1.0855,0.4907,2.5263,0.8841,0.9313,0.547,0.6914,0.6354,1.9767,0.5347,4.9158,3.2246,0.6402,0.0663,0.1217,0.3259,0.3271
TMEM159,85.0765,30.1244,19.5644,62.3794,30.5425,40.2619,109.0884,45.3848,203.2857,45.505,78.4162,28.5129,42.4945,53.8449,89.0974,125.1638,1.4603,54.8727,51.2756,25.7343
CD22,8.6192,3.4498,1.7657,16.7896,7.7808,52.7277,1.1954,9.1025,0.9373,0.804,0.1835,6.9629,0.6301,67.0036,3.1789,4.6454,0.5849,0.2488,4.0711,6.761
LTF,909.1103,7.8043,55.6239,1.4752,1.1899,46.0862,766.0671,19.8057,5.6873,2.2758,116.3219,19.5252,7.9659,236.2266,8302.7944,149.537,1.3266,1457.5976,28.2215,34.8017
EXTL3,17.0642,7.4069,23.9756,13.7884,6.3428,11.2832,17.8226,26.797,20.2277,4.696,31.3313,8.7684,9.1082,22.419,18.8639,30.8584,1.8174,5.5406,14.1028,6.0498
NR1H4,0.0,0.0,16.0934,0.0,0.0,0.0602,0.0,2.1092,0.0393,0.0461,0.072,0.533,0.0878,0.0178,0.0,0.0967,0.0715,0.0368,0.0145,0.0941
ELOVL5,970.9138,104.8864,105.0188,100.5912,53.2074,104.2968,607.5694,159.232,62.0983,32.0321,57.9699,99.3125,27.9401,116.2916,117.5979,71.6439,1.3539,58.8469,65.2863,45.594
ALOX5,54.4814,11.9822,7.2771,248.2722,146.4063,52.2544,24.6409,57.4805,29.2058,8.5558,5.856,138.0797,6.4875,49.8799,43.5323,35.6319,0.3338,0.8045,80.802,8.9557
EHD3,17.0879,15.2679,6.1676,6.4704,3.9871,10.2499,13.7793,26.2185,6.7719,1.9854,3.6613,8.9447,6.1634,25.1014,5.1016,10.4901,0.7796,8.6651,8.2053,10.407
MAN2B2,49.4535,23.5754,27.5217,65.5204,28.0752,52.0689,70.4226,39.3509,36.9875,17.5534,43.0513,25.4739,47.1718,25.7719,40.7077,29.2758,1.6498,20.7385,55.7283,20.246
SLC7A14,0.0156,0.0,0.0,0.0059,0.0,0.0278,0.0602,16.0001,0.0,0.0106,0.0166,0.0221,0.1153,0.0246,0.0,0.0,0.0025,0.0064,0.025,0.0122
CLDN11,9.3415,38.9125,0.4253,1.5196,1.2832,1.4665,9.8922,32.4994,1.1887,0.1547,4.0481,7.0167,0.4863,8.8411,0.9676,1.8937,0.1141,0.8951,1.7134,2.7349
NUB1,55.4715,30.4758,43.3182,57.2728,43.1375,52.4025,60.8904,69.6404,42.0847,46.3178,45.2888,53.2592,78.8608,59.8983,168.6633,42.8599,10.5567,32.9895,59.2901,38.5469
PGM3,23.5292,22.155,49.8527,22.9865,15.3569,13.6263,35.021,25.9791,16.6666,18.0683,20.5397,16.497,21.5444,27.4386,19.7849,32.623,0.6209,14.2851,19.5129,5.8705
ANGEL1,21.821,10.0618,8.894,20.1922,8.33,13.5849,20.3544,35.9648,10.9226,12.7692,18.7117,16.7254,16.6396,10.0608,26.1506,21.3363,2.9897,9.0033,16.3275,12.8674
HEBP1,135.4724,24.3223,32.8068,61.9977,40.4112,100.0537,68.4113,39.7187,46.4507,27.3274,56.9408,39.665,40.6263,53.297,24.5451,34.5427,15.9899,70.319,92.8219,51.0756
GPRC5A,193.2516,31.2939,837.874,491.5386,160.5453,174.3194,333.361,116.7377,651.7979,334.8143,9.8118,330.0187,133.367,42.9091,5.0263,236.104,0.9513,109.9465,164.9698,31.5835
CD6,2.8859,4.6302,3.0372,1.1852,4.082,14.0342,5.1686,14.7414,2.9935,2.5987,1.0516,14.163,6.1777,54.1612,38.7266,6.8079,0.1045,13.9004,3.9041,3.2294
TACC3,10.8321,29.5958,56.3174,4.6764,4.9721,11.2555,15.2083,12.0261,7.4775,32.6302,9.9397,29.1672,39.0976,17.1877,37.1561,12.7231,2.513,49.0132,4.2527,3.7993
POLA2,1.5881,3.709,5.9032,1.7244,2.7233,2.25,1.5883,1.4858,2.665,7.3019,2.5163,3.0838,5.5811,2.6264,3.0786,1.7635,0.9318,8.3472,1.9898,0.8198
ZC3H3,27.7247,39.9269,38.373,28.2167,21.2448,25.0159,23.8941,15.8407,33.2452,62.7593,31.9467,26.897,38.6424,26.1776,53.4269,24.1576,6.6927,22.5437,23.1703,12.91
CAPN1,72.1785,145.7801,118.5353,185.3849,131.0208,115.5224,56.3155,87.4467,228.0042,213.251,129.5726,65.8758,261.9036,167.4676,158.3084,261.8639,17.7433,157.8643,160.5086,86.9109
MDH1,102.0083,101.8279,73.6183,80.2038,72.6528,83.7393,98.6353,76.8007,58.0307,68.5523,91.3832,110.0648,87.4157,98.4154,86.3409,67.3948,10.8703,186.3072,94.6182,153.9186
SLC30A9,73.016,23.7201,28.1409,38.0231,27.639,42.9791,77.4656,55.2264,36.2701,42.179,58.9786,22.2289,47.0763,29.37,37.6042,44.7014,10.2554,25.0924,44.9874,92.5728
CCDC88C,15.3196,7.7269,10.6205,12.7317,7.1798,9.2144,12.8022,13.7924,11.4768,17.9463,34.8205,17.7333,12.5145,21.1942,33.5202,27.0078,0.2693,7.0137,2.9157,3.9071
YAF2,8.4074,4.422,4.1607,9.2981,5.2704,5.5237,6.061,7.5942,2.3695,3.2166,4.6245,5.0593,4.2888,4.4933,4.4359,4.3138,3.7647,3.1314,7.1792,9.6118
XYLT2,36.1349,47.1193,26.0293,33.2018,15.2296,22.7346,25.5026,16.7562,41.2766,22.6361,25.7158,15.5763,31.2811,20.1085,27.7447,33.2392,3.162,24.1647,30.562,10.6267
STMN4,0.2734,0.0936,0.0,0.0188,0.0128,0.0,0.0959,4.4788,0.1083,0.0,0.1585,0.0235,0.1353,0.1369,0.0952,0.0,0.0158,0.0,0.0159,0.0259
NUDCD3,63.3538,31.2189,14.6617,42.8276,28.048,32.6521,49.1767,44.0341,31.8449,108.0339,53.8958,32.9846,56.6569,31.6935,45.4307,44.1907,11.8548,22.8832,39.87,24.654
ISL1,0.0872,0.0,0.0,0.022,0.0,4.1369,0.4672,49.9488,0.4305,1.9969,0.0618,26.9072,0.3617,0.0457,0.0742,0.166,0.0092,15.5992,0.0186,0.0
CHDH,40.512,3.0479,2.3329,5.1308,2.2278,4.3774,7.0575,11.6862,12.2582,17.8592,70.383,8.6214,69.4692,13.0301,17.0535,5.9294,0.3664,11.5517,5.4955,5.1828
IL20RA,38.3241,7.3311,20.7276,0.3667,0.4085,1.7093,33.7657,22.839,0.4826,31.7683,20.2564,7.62,26.2122,6.415,0.4309,9.1438,1.3766,1.438,1.2655,2.5435
CLCA1,0.0,0.0,0.0,0.0,0.0381,0.0,0.0,0.6873,0.0,65.5042,0.0,0.0,40.6702,0.0,0.0,0.0,0.0,0.0403,0.0,0.0
RUFY3,21.938,8.8652,21.9161,34.6041,20.321,24.0385,28.2149,35.4484,27.5882,6.4192,19.283,13.01,9.3979,13.9736,11.3413,10.8379,9.3752,7.5934,31.5657,18.4576
SLC11A1,1.6043,3.677,12.1069,5.8331,3.8586,3.4252,2.1357,5.6655,1.0772,2.1633,0.2207,45.1444,2.2533,0.9059,4.9695,6.3863,0.3289,2.3749,4.5753,1.6276
AGPS,46.6485,16.0236,24.9828,11.444,9.1241,16.118,13.251,33.0932,12.5426,18.7266,20.2519,22.8122,31.937,22.7691,18.8493,19.9295,1.1475,17.8642,16.6212,15.5803
ATP1A2,3.3151,0.3915,0.202,2.1441,0.4935,10.1077,2.0561,19.6267,0.4871,0.0442,3.8413,1.8912,2.0222,1.8617,0.0996,0.9651,0.0659,0.0,1.1338,5.4192
TTC27,35.8132,28.6031,19.0317,16.5159,16.0672,21.7683,32.8412,24.5283,19.5395,21.1746,39.9352,15.8373,28.8342,26.1582,23.664,21.6606,1.5144,55.371,21.0303,13.2585
VSIG2,3.9608,0.5325,5.6178,148.0737,95.9969,72.0808,1.0186,22.964,150.7184,11.3545,19.7261,91.6696,21.2998,11.442,0.3612,31.4245,0.8605,11.9815,68.546,1.8869
MARCO,1.0239,5.4115,2.108,17.5194,22.487,39.5184,0.2026,11.805,2.1618,0.1339,1.1302,585.1248,4.7783,18.1895,78.4546,131.7362,0.1497,4.2017,28.5898,0.985
PRDM11,2.8545,3.6042,1.9573,7.1364,2.8264,7.712,2.2846,6.3153,3.2446,2.7887,12.3606,2.3969,6.7745,6.4099,1.8033,3.6057,1.2766,2.4683,7.458,2.7177
SYT13,43.4866,3.538,6.1144,1.24,0.0694,0.4147,4.1571,206.2619,0.0917,9.3182,0.9589,5.1563,44.1604,0.8045,0.048,0.4079,11.901,1.2124,8.0231,177.7645
SNAI2,13.2259,41.0538,6.2478,7.0232,6.1451,4.1513,34.0135,51.647,2.0656,3.2083,152.9339,4.5025,5.7255,17.9857,9.8119,2.9927,0.5297,3.1095,10.5943,5.4352
ZRANB1,15.6702,6.1461,4.5882,12.6926,5.4949,10.5492,17.7255,19.4522,4.7378,5.1671,18.7028,8.3242,8.4899,10.5454,15.6967,6.2806,0.4155,2.4256,11.2497,6.535
ZFP64,11.8051,33.5016,7.3497,5.1908,5.6789,7.2943,13.3423,8.6403,6.8189,20.7358,14.5594,8.8052,23.3147,11.338,14.6778,11.2417,2.0249,12.698,9.0012,7.0246
MNAT1,15.2263,12.2037,7.6393,7.6211,7.3239,8.7358,16.782,10.0467,8.7589,8.2601,12.7045,11.1119,4.4512,6.8959,7.023,11.0049,2.6898,14.2066,8.6948,13.5129
RUNX3,11.0953,25.8635,10.2539,2.1646,4.6169,19.6222,5.3689,32.677,2.667,2.8628,19.6076,17.2854,8.1378,61.0718,108.812,10.9008,0.195,37.1747,5.878,11.6321
SERPINB1,120.758,74.605,342.0167,99.1462,96.5391,100.3017,94.881,160.2785,819.0755,324.7906,51.0658,103.9214,262.1788,115.5038,112.2063,460.3584,11.2721,38.5164,127.8646,72.0517
NRXN3,4.8544,2.9962,0.1775,1.1684,0.1352,0.347,0.2135,3.2752,1.3594,0.0574,1.6022,0.8116,1.652,0.4645,0.2086,0.7675,5.1301,0.0343,0.3008,13.9929
AQR,36.3262,17.3268,11.4363,11.0226,9.7606,15.5422,35.4935,23.0877,11.0801,7.7627,25.5673,11.7073,10.6583,13.7421,13.4865,19.5648,3.098,6.9804,16.5407,16.9907
CPS1,1.189,0.2518,365.992,0.1799,2.2493,1.5204,1.9015,1.6956,0.0583,0.091,4.66,0.365,0.2138,1.07,0.3605,0.7639,0.0212,0.1271,0.9579,0.5072
C8B,0.5994,0.0,0.1552,0.136,0.2614,0.1066,0.0193,0.5299,0.1045,0.0,0.0,12.7964,0.0233,0.0,0.0574,2.3105,0.019,0.0,0.5958,0.0
NLRP2,0.1038,23.9487,0.1903,0.2355,0.7252,6.7148,35.0048,2.5881,7.5036,20.8557,27.2249,3.8103,0.2522,4.6432,9.843,62.1588,0.6986,24.2728,2.2789,0.2027
SLC45A4,5.4597,7.7882,73.1578,17.6519,7.2414,10.0437,9.8946,8.2971,12.1416,16.8287,105.352,13.37,13.4712,10.6123,31.5036,10.1303,1.0186,12.1155,10.2965,6.4529
RNF10,147.8898,72.3302,134.1119,117.0627,65.5976,89.0079,156.8691,91.4327,97.4833,76.8491,124.5023,128.2346,108.9782,88.641,128.3322,68.7884,27.8097,58.6119,101.8996,82.4038
ZNF839,9.2568,6.8925,2.9842,4.6097,4.0802,5.7331,8.1833,5.9197,5.7941,3.806,6.336,3.805,3.6339,3.3882,5.6375,3.994,1.5917,1.2048,6.4155,3.4878
GRAMD1B,0.378,1.1138,19.9136,4.5471,1.1665,6.4677,0.9088,9.6877,0.3103,0.2348,0.5532,1.3819,0.848,1.4916,4.4484,2.6282,0.217,0.3525,3.2325,0.551
ERP44,55.9745,58.595,56.9399,67.1355,47.971,60.4289,57.8193,67.8786,43.9353,63.6526,48.7786,51.1555,76.8842,43.4262,127.3486,63.2601,14.028,93.8506,64.1269,52.0149
AKAP11,49.5549,17.2847,5.3897,21.585,11.9806,27.5476,58.794,74.3144,13.7573,27.7265,42.5155,20.282,34.033,20.6685,31.3093,20.0657,1.2192,10.1485,30.5564,28.8763
SNAPC1,4.8942,18.2467,8.0691,11.2755,6.7388,13.0616,7.1866,12.1502,7.4835,6.1,10.6388,10.6487,3.1926,5.6149,6.1673,10.6389,2.9613,18.9269,11.4613,9.6579
DERA,44.5907,59.6084,95.9652,67.0743,55.7267,46.6584,39.5974,53.0343,54.2983,48.3689,33.9369,50.4265,51.7721,46.6737,21.3095,29.9608,5.3118,67.8904,46.9074,40.5089
STRAP,256.8644,277.4789,275.9789,196.9048,122.5989,185.9863,349.781,217.9303,124.0979,199.4696,239.6185,161.987,279.7871,273.0176,193.0715,145.1791,23.7744,413.6057,198.7688,231.3793
ABCC2,0.4179,5.0343,152.5113,0.1423,0.1179,0.1487,23.5227,0.9061,0.4005,0.2701,0.5441,0.2862,12.4482,0.3288,0.3801,0.2088,0.0861,0.2127,0.2278,0.1306
DEF6,40.2236,34.5402,15.7872,13.5944,16.7104,38.2678,11.6344,34.2693,30.4562,30.1256,37.4885,36.288,38.8645,83.6318,65.2505,38.6167,1.4484,21.0981,24.5129,7.7087
PLEKHO1,16.0318,22.4351,15.1737,22.9216,12.0582,23.6011,12.9914,34.8806,7.6948,5.3182,19.9015,39.4015,11.8444,57.4642,66.7988,14.9709,2.7236,14.7767,15.6991,8.4887
GCLM,20.6123,171.6411,129.5173,23.323,15.4129,31.5452,54.9108,33.9489,9.4403,17.4289,19.5666,21.0823,22.5566,31.9857,33.9515,17.5145,0.8749,9.9912,32.1372,17.2506
UBR2,49.7492,18.0966,21.9052,30.0434,17.3431,27.4961,61.5802,43.0698,21.6419,18.7406,34.1464,21.5282,37.7671,41.8449,39.3578,19.8114,2.7362,13.2401,26.6915,17.5621
EHD2,66.0927,52.4412,80.6711,228.9686,127.4438,70.1642,83.7539,120.214,248.58,12.7645,128.8144,164.7696,61.1614,128.8785,64.4836,162.2631,7.3963,13.4959,147.3179,56.2582
CCDC28A,122.3869,52.2784,67.455,136.7029,106.3071,132.9386,91.9839,90.6664,81.41,38.4547,48.2222,96.262,58.675,87.5671,62.99,55.2123,13.9171,58.1792,114.4042,52.9604
RRAGD,3.8085,29.5528,5.6327,29.2879,18.3186,41.7716,8.6994,44.2729,17.1667,0.6012,20.4108,23.1199,3.9245,18.3215,16.6887,22.2773,20.9769,10.3261,73.4173,137.458
HSD17B6,5.7659,1.9672,4.729,130.8393,37.3082,25.7105,11.0518,3.2164,44.9335,1.1521,1.6853,86.0253,5.3814,5.8978,2.5072,23.7695,0.0,2.1131,22.1861,0.4882
TOMM34,102.0023,93.8914,50.8739,154.2465,86.7333,71.913,66.9948,81.274,60.4934,208.6359,106.4745,66.8777,346.9933,78.267,115.8593,83.8926,18.2758,296.5348,99.6918,61.0423
SEC63,81.9994,32.3777,46.9817,84.2924,57.3103,65.2442,96.3264,84.2801,49.3982,40.3181,85.9211,55.4875,47.4081,65.201,29.7985,68.6741,2.0648,43.9093,90.8534,23.0217
KPNA6,62.233,37.9866,43.0638,57.9147,29.4823,36.5596,66.985,60.499,29.0549,27.0817,52.2233,35.8355,39.9053,54.1764,51.3641,38.9538,2.2995,17.464,46.0785,23.5539
VIM,177.5293,79.4997,62.8472,1064.6839,447.4217,548.6049,299.3784,601.5172,113.7514,46.3763,878.656,424.4534,90.475,481.0902,243.485,324.8198,22.7736,1727.8821,639.0134,169.8259
RNASET2,5.1778,4.208,9.2668,5.6335,4.4441,7.7793,5.6928,7.0587,5.6336,13.9693,3.4942,8.2143,11.5742,7.0747,9.0897,4.983,0.6024,39.3449,4.0023,1.3533
KCNG1,0.4687,46.2491,0.4699,0.0915,0.0388,0.148,0.2333,0.2546,0.0132,0.0823,9.4657,0.3571,2.5401,3.7119,0.0772,0.2375,0.4551,34.135,0.1939,4.6562
AGPAT4,1.1374,1.157,1.8895,1.8775,0.5423,2.3711,2.3009,5.277,3.8992,0.6252,5.9408,10.1259,1.0321,3.8193,0.7847,3.1739,0.1092,7.5042,1.8899,0.7842
SLAMF7,12.8921,23.4698,3.7588,1.5508,24.3003,28.7395,4.3241,25.8328,3.5279,2.7196,0.3421,39.2564,6.4958,42.6551,174.5392,16.9788,0.4026,0.2483,2.6943,8.6861
MIPEP,41.1554,17.3767,15.4182,11.3904,12.0508,20.0793,37.3674,16.1158,29.6272,57.1248,29.4615,10.0676,66.6304,12.0554,28.5215,23.2198,2.8483,52.491,21.4337,38.6582
PRKCH,10.9044,9.8788,5.0833,13.3147,8.8337,16.5799,25.4499,29.8556,6.8675,1.375,7.8942,16.3448,4.9472,18.2324,32.8541,11.7025,4.016,3.2246,16.0316,16.8718
IFNGR1,106.3435,69.39,119.0616,130.3536,97.7019,107.2083,131.8426,190.1733,67.5083,92.8073,87.3952,131.8115,61.0359,130.8901,102.0337,99.5514,6.3823,108.4693,139.1377,70.6484
B4GALT7,28.2654,24.0432,16.1427,31.9876,20.9934,21.5611,18.1188,13.7512,36.2555,24.559,18.6963,13.8262,31.0565,14.5802,14.3563,28.3485,16.6878,21.7214,21.1084,15.0692
TNFRSF1B,32.3125,27.209,18.9906,297.355,70.4553,56.5451,22.4189,127.6789,17.467,41.6309,10.2733,76.1366,150.0631,111.9805,293.2464,43.5021,3.8589,4.1477,37.1497,70.9273
VEZT,38.4908,28.499,26.7875,47.0265,28.9275,41.5196,61.4561,34.1081,36.8669,16.195,26.1685,33.793,19.5702,17.8584,21.54,29.6832,2.6811,8.3219,41.0426,17.8661
POU2F2,3.3934,4.0262,1.2077,0.6213,2.6808,11.6496,2.733,6.7025,0.5347,0.9025,1.9473,3.1886,1.4741,25.2804,8.1687,4.8834,0.2431,0.2132,1.2039,2.6429
TBPL1,7.3605,15.6594,8.7954,6.8594,4.5097,7.4151,10.1228,12.7099,4.1765,7.7922,9.7403,11.1896,9.6676,12.8615,8.4423,7.1449,0.8237,13.2595,5.7415,4.7074
ARNTL2,2.1574,59.5896,19.1924,3.5926,2.8873,2.8162,2.9852,18.7183,5.711,6.0456,0.7727,7.4431,13.0587,13.4879,16.5173,7.6333,0.0892,25.5534,4.2634,1.3135
SLC39A9,119.969,37.3308,36.1353,30.5465,20.7019,40.2444,164.1462,65.6173,30.1735,49.156,85.0726,28.1292,27.8609,37.1391,46.2795,54.7453,8.9147,17.2169,39.4723,53.4686
ANK1,0.4702,0.8136,0.8053,0.0688,0.2568,2.3611,0.1755,3.3202,0.218,0.1496,0.1048,0.9241,0.5839,0.9547,0.5615,0.3898,0.0192,0.0247,0.321,0.3043
IBSP,1.4054,2.5474,1.8874,2.5596,1.1215,0.0,4.4509,0.3506,0.0454,1.9474,0.0,0.3442,0.9716,7.1672,0.8306,1.6349,0.066,0.8902,0.7677,0.0542
TFB1M,8.7034,10.0095,7.4624,13.6966,7.6631,7.6184,10.628,7.9655,4.4078,10.662,8.425,6.9424,17.008,7.6473,5.4028,6.5114,1.0853,24.5575,9.5537,2.8123
NUP160,27.8966,23.6673,15.0999,22.6076,12.6365,24.0606,28.4073,34.7833,21.9197,29.7371,48.4534,23.4036,30.0502,39.2199,31.3835,35.0024,3.3757,18.7386,27.5332,24.8782
GRN,326.5272,545.2236,465.9785,396.674,318.8689,399.9565,250.5808,406.5758,412.1746,486.5373,454.1805,699.0417,439.6304,372.1112,1178.7982,591.5949,32.5294,538.5607,460.481,300.9986
CENPQ,14.5317,36.9136,10.9216,7.1514,9.1439,10.8354,22.8583,16.1955,4.7533,12.4441,11.6464,14.8825,15.6547,11.952,11.5869,7.0498,1.0877,18.729,8.7763,7.2779
ALG1,28.5942,8.6987,5.499,10.5578,8.6878,11.1837,17.8662,8.9983,22.65,20.5778,11.6494,6.419,19.3072,8.4326,12.9149,18.1872,1.6087,8.9511,8.8324,8.7606
ZCCHC8,13.7641,16.0788,16.9104,21.9738,8.9992,12.7074,20.6121,14.0221,11.9462,9.9915,14.9537,16.6895,11.0192,9.7993,10.8589,7.4811,2.7263,5.3345,13.2347,12.5112
ABCF2,12.5084,13.6249,21.9541,8.7427,8.3064,9.7011,13.3694,11.7884,13.5269,16.2937,16.4329,9.057,20.7779,9.1051,21.2368,17.4047,6.9706,22.5202,9.5792,9.9254
CHPF2,67.8177,57.3584,84.4871,110.0547,45.3005,46.8886,51.852,56.1682,77.4657,70.9262,60.699,34.0095,63.0131,53.9586,94.4678,122.0632,7.3968,41.0079,57.0025,24.0047
LRRC7,0.0518,0.0616,0.0494,0.1134,0.0825,0.8219,0.1104,0.1629,0.0712,0.0222,0.336,0.1493,0.0318,0.1094,0.0435,0.0584,0.006,0.0888,0.2307,0.0241
UBA6,23.8996,15.8196,21.9531,13.8895,7.9457,10.9879,25.2083,23.3566,13.4953,16.7845,21.3439,10.5427,20.2459,14.6487,24.7379,16.0461,2.4308,10.3751,11.0142,18.5901
GAB2,13.088,6.5969,11.5289,21.5408,10.5336,12.1483,19.5178,41.1196,31.9481,17.9456,58.585,81.9795,28.8837,53.0784,14.1857,19.5655,5.9004,8.6809,23.8937,43.5189
PIAS1,17.9101,8.5114,12.6209,12.5318,7.9022,15.6248,23.8507,31.4104,8.9922,8.0034,18.0471,17.6526,6.292,12.1318,17.3369,8.3659,3.1845,3.6513,19.6378,14.886
SLC4A7,70.2619,11.1869,2.1759,9.8172,3.6125,6.3474,108.7629,24.734,5.4307,5.2532,20.4345,18.6122,6.7216,12.1596,15.886,21.1515,0.2212,2.323,7.1367,6.6239
MAP2K3,49.9279,57.6456,77.5768,74.2338,38.8329,42.2737,29.6182,45.3632,92.3559,124.387,50.5081,50.8527,125.3684,56.4358,70.5491,105.5285,6.6863,58.8563,51.464,58.767
TMSB10,2932.9637,4295.8663,15201.9536,9300.9312,9279.1722,2887.2071,6619.5892,5523.8468,8165.3746,9107.0904,4293.589,11276.3604,7409.0567,7020.7941,9004.2281,6876.1283,428.7874,29719.2474,4820.7531,1278.8584
ASTE1,15.2427,6.3859,3.8777,11.6765,5.6014,11.9657,14.5157,10.2796,5.3917,6.4844,10.5383,7.3801,11.2419,13.5537,11.3154,5.6621,0.7797,2.7435,9.0704,3.6351
PEX3,23.0583,9.8024,10.7153,11.2286,17.143,25.9172,28.3106,23.191,5.7224,9.8007,19.1882,18.3932,22.5016,18.3479,20.1104,9.7066,1.1641,15.6218,20.9287,14.1555
GABARAPL2,98.3869,97.3851,63.8288,132.448,100.461,122.4417,84.5223,126.8398,177.4519,81.4695,70.9485,98.1068,66.197,81.0097,81.6038,66.99,17.8399,98.9588,125.9475,113.0487
MYOC,0.0778,0.0,0.0,0.265,0.02,4.6042,0.1251,3.1455,0.0339,0.0,2.7298,0.8823,0.8474,2.7863,0.0,0.5,0.0,0.0317,1.5972,1.1558
FAM136A,41.3358,63.1747,91.6903,50.8435,34.5316,36.2763,47.148,27.0308,66.6481,53.5108,45.401,61.9558,72.3461,41.1043,32.007,63.5978,3.6314,120.6576,41.2095,16.2715
DAPK2,5.9488,0.8718,0.9555,258.5682,153.2909,39.6927,5.5611,3.5858,7.4894,7.0212,7.1028,15.9042,4.1074,13.8528,8.842,2.7566,1.5418,1.8468,93.8356,0.9998
STAP1,3.1055,1.4219,0.5435,0.254,1.2272,15.0824,0.8904,5.265,0.7313,0.628,0.0,2.4579,0.3264,21.8594,10.4201,2.816,267.4683,0.2051,0.2691,271.2822
TIMP2,83.1984,71.4905,90.1991,184.0931,69.1245,74.5944,310.1621,575.9332,38.5771,33.8636,265.7045,156.0484,106.3095,196.504,99.5031,88.7123,9.1551,84.3432,175.5398,130.0931
RFC1,61.3428,27.2267,30.6247,30.497,22.9807,39.6429,74.8987,49.5372,24.3466,22.0656,58.4645,27.1667,40.1373,34.6035,41.6518,31.8197,3.1582,14.2414,42.0902,28.0269
TBC1D23,35.8127,25.3982,20.1843,34.4064,17.0094,22.712,63.6854,41.6621,19.6546,23.1451,33.1045,31.1859,24.9871,47.5825,54.1493,31.3686,2.1551,14.4674,28.5665,27.8675
CUL3,31.8607,15.1638,10.2542,20.4594,12.541,22.2021,55.8023,28.3189,17.8275,18.5116,26.9731,12.4168,23.4073,16.4402,20.9363,20.4118,0.6652,6.4276,22.4131,13.1492
MYOM2,1.4157,0.961,0.4608,0.8603,0.1905,3.6851,0.8281,1.2018,1.6076,0.4657,0.4563,1.3812,0.9025,0.7578,0.2889,2.1868,0.5846,0.0284,0.6028,1.2334
CYP46A1,0.2275,0.247,0.2946,0.2979,0.2514,0.6771,0.4556,1.1787,0.3507,0.0119,0.7811,0.2149,0.0408,0.4406,0.2792,0.1624,1.1698,0.0285,0.4264,0.9255
ZZZ3,29.3764,15.1071,9.4007,18.154,11.3031,21.985,36.3716,29.0514,9.8046,14.6223,36.2275,15.7385,21.1582,23.6793,27.9175,16.4672,2.6465,12.8359,24.6098,10.1305
USP2,0.7603,1.397,0.8908,10.8329,0.5758,5.2014,0.6867,21.0797,0.6625,4.9255,3.2323,1.0602,1.7458,2.7205,0.7048,1.3956,8.4826,4.0837,4.4927,12.3941
CASR,0.0,0.0128,0.0176,0.0,0.021,0.0121,0.0088,37.2458,0.0178,0.0,0.0072,0.0515,0.0053,0.0161,0.0304,0.0292,0.0388,0.0,0.1485,6.0906
